"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"19675","GAYPRO","BZ","GAYATRI PROJECTS LIMITED",0.01,1,"","",0,2,"INE336H01023",0,0,239,4.55,"","","",0,0,0,12.1,11.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GAYAPROJ"
"19679","ICIGOL","EQ","ICICI PRUDENTIAL GOLD ETF",0.01,1,"","",0,1,"INF109KC1NT3",158,69.71,158,18.6,"","","",0,0,0,168.37,112.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GOLDIETF"
"19681","RAJCAS","SM","RAJGOR CASTOR DERIVATIVES",0.01,1,"","",0,10,"INE0BZQ01011",30.85,16.5,63,16.5,"","","",0,0,0,27.3,18.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RCDL"
"19686","BLUJET","EQ","BLUE JET HEALTHCARE LIMITED",0.01,1,"","",0,2,"INE0KBH01020",1027.8,407.95,1027.8,319.5,"","","",0,0,0,451.05,369.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BLUEJET"
"19691","JITINF","EQ","JITF INFRALOGISTICS LTD",0.01,1,"","",0,2,"INE863T01013",573.9,222.35,1215,3.15,"","","",0,0,0,314.3,257.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JITFINFRA"
"19692","ONDOO","SM","ON DOOR CONCEPTS LTD",0.01,1,"","",0,10,"INE00ER01015",276.9,100,544.9,100,"","","",0,0,0,146.75,97.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ONDOOR"
"19698","HMT","BZ","HMT LIMITED",0.01,1,"","",0,10,"INE262A01018",0,0,164.1,2.7,"","","",0,0,0,46.39,41.99,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HMT"
"1970","LAKVIL","EQ","LAKSHMI VILAS BANK LTD",0.01,1,"","",0,10,"INE694C01018",25.4,6.95,194.9,5.1,"","","",0,0,0,8,7.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LAKSHVILAS"
"19705","SBIN1D","EQ","SBI NIFTY 1D RATE ETF",0.01,1,"","",0,1000,"INF200KA13Z8",1029.99,970.23,1029.99,990.15,"","","",0,0,0,1050.13,950.13,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIQUIDSBI"
"1971","URJRE1","BE","URJA GLOBAL LTD RIGHTS ENTITLE",0.01,1,"","",0,1,"INE550C20012",9.95,3.85,9.95,3.85,"","","",0,0,0,6.85,2.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","URJA-RE"
"19731","GUJPPL","EQ","GUJARAT PIPAVAV PORT LIMITED",0.01,1,"","",0,10,"INE517F01014",200.09,122.5,261.9,41,"","","",0,0,0,196.56,131.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GPPL"
"19755","SHAFMC","ST","SHANTHALA FMCG PRODUCTS LTD",0.01,1,"","",0,10,"INE0Q9Q01017",46.9,20.4,145,20.4,"","","",0,0,0,35.05,31.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHANTHALA"
"19756","INHN48","N5","9.25%SAMMAAN CAPITAL LTD SEP25",0.01,1,"","",0,1000,"INE148I07PA7",0,0,980,940,"","","",0,0,0,1160.41,773.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925IHFL25"
"19758","INHN52","N6","9.9% INDIABULLS HOU. SEPT 26",0.01,1,"","",0,1000,"INE148I07PX9",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","940IHFL26"
"1976","LANESE","EQ","LAN ESEDA INDUSTRIES LTD",0.01,1,"","",0,10,"INE520B01017",0,0,16.5,0.35,"","","",0,0,0,0.7,0.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LANESEDA"
"19760","INHN51","N7","9.4% INDIABULLS HOU. SEPT 26",0.01,1,"","",0,1000,"INE148I07PY7",0,0,1060,910,"","","",0,0,0,1296,864,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","990IHFL26"
"19761","ADFFOO","EQ","ADF FOODS LIMITED",0.01,1,"","",0,2,"INE982B01027",300.85,170,353.95,0.45,"","","",0,0,0,206.92,137.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADFFOODS"
"19763","INHN54","N8","INDIABULLS HOU.FIN.9.02",0.01,1,"","",0,1000,"INE148I07QE7",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","902IHFL26"
"19768","INHN53","N9","INDIABULLS HOU.FIN.9.48",0.01,1,"","",0,1000,"INE148I07PZ4",0,0,1111,985,"","","",0,0,0,1144.8,763.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","948IHFL26"
"19772","INHN55","NB","0% INDIABULLS HOU. 26 SEPT 26",0.01,1,"","",0,1000,"INE148I07QB3",0,0,0,0,"","","",0,0,0,1212,808,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC26C"
"19774","INHN64","NC","INDIABULLS HOU.FIN.9.57",0.01,1,"","",0,1000,"INE148I07QC1",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","888IHFL25D"
"19776","INHN63","ND","INDIABULLS HOU.FIN.10.03",0.01,1,"","",0,1000,"INE148I07QD9",0,0,995,995,"","","",0,0,0,1020,680,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","980SCL33C"
"19779","PARF","SM","PARAGON FINE AND SPEC  CHEM LT",0.01,1,"","",0,10,"INE0N4G01012",84,34.1,236,34.1,"","","",0,0,0,46.7,31.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PARAGON"
"19783","APMFIN","EQ","MUFIN GREEN FINANCE LIMITED",0.01,1,"","",0,1,"INE08KJ01020",126.34,63.11,274.4,63.11,"","","",0,0,0,134.62,89.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MUFIN"
"1979","LAKMAC","EQ","LMW LIMITED",0.01,1,"","",0,10,"INE269B01029",18250,13450.05,19199.95,48.2,"","","",0,0,0,17469,11647,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LMW"
"19795","CELWOR","EQ","CELLO WORLD LTD",0.01,1,"","",0,5,"INE0LMW01024",675,490,1025,490,"","","",0,0,0,593.15,395.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CELLO"
"19800","WELINV","EQ","WELSPUN INVEST & COMERCIAL LTD",0.01,1,"","",0,10,"INE389K01018",1549,597.55,1549,15,"","","",0,0,0,1466.4,977.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WELINV"
"19801","TRASEA","SM","TRANSTEEL SEATING TECH LTD",0.01,1,"","",0,10,"INE0NVI01020",167.95,85,167.95,42,"","","",0,0,0,173.8,115.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TRANSTEEL"
"19809","MAIMED","SM","MAITREYA MEDICARE LTD",0.01,1,"","",0,10,"INE0PLQ01011",329,188.05,400,111,"","","",0,0,0,248.2,165.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAITREYA"
"19813","HONCON","EQ","HONASA CONSUMER LTD",0.01,1,"","",0,10,"INE0J5401028",334.2,197.51,547,197.51,"","","",0,0,0,331.2,220.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HONASA"
"19821","PIRN18","N0","PIRAMAL ENTERPRISES 3NOV25",0.01,1,"","",0,1000,"INE140A07757",0,0,1090,990.2,"","","",0,0,0,1278.96,852.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","9PEL25"
"19828","PIRN19","N1","PIRAMAL ENTERPRISES 3NOV26",0.01,1,"","",0,1000,"INE140A07740",0,0,1080,902.3,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","905PFL26"
"1983","SRE105","YC","SREI INFRA SR1 LOA 20AP19",0.01,1,"","",0,1000,"INE872A07UL6",5.6,1.85,1172.15,820,"","","",0,0,0,1292.4,861.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"19853","PIRN20","N2","PIRAMAL ENTERPRISES 3NOV28",0.01,1,"","",0,1000,"INE140A07765",0,0,1095,958,"","","",0,0,0,1233.6,822.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","920PFL28"
"19861","PIRN21","N3","PIRAMA ENTERPRISES 3NOV33",0.01,1,"","",0,1000,"INE140A07773",0,0,1108,865,"","","",0,0,0,1224,816,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","935PFL33"
"19863","SARTEL","SM","SAR TELEVENTURE LIMITED",0.01,1,"","",0,2,"INE0PUC01020",302.95,162,413.7,78.2,"","","",0,0,0,237.3,158.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SARTELE"
"19867","AMIPLA","EQ","AMINES & PLASTICIZERS LTD",0.01,1,"","",0,2,"INE275D01022",310.05,155,359.95,149,"","","",0,0,0,193.7,129.14,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMNPLST"
"19876","LAXGOL","EQ","LAXMI GOLDORNA HOUSE LIMITED",0.01,1,"","",0,10,"INE258Y01016",399.9,192.9,399.58,5.21,"","","",0,0,0,306.1,250.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LGHL"
"19877","MUSBRO","EQ","MUSIC BROADCAST LIMITED",0.01,1,"","",0,2,"INE919I01024",12.2,5.94,73.44,5.95,"","","",0,0,0,7.24,4.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RADIOCITY"
"19878","ESASMA","EQ","ESAF SMALL FINANCE BANK LTD",0.01,1,"","",0,10,"INE818W01011",37.47,24.31,82.4,24.31,"","","",0,0,0,34.69,23.13,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ESAFSFB"
"19887","MICSOF","SM","MICROPRO SOFTWARE SOL LTD",0.01,1,"","",0,10,"INE0PZK01014",32,17.55,80.8,17.85,"","","",0,0,0,22.7,15.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MICROPRO"
"199","MASFIN","EQ","MAS FINANCIAL SERVICES LIMITED",0.01,1,"","",0,10,"INE348L01012",350.45,220.06,423.33,122.65,"","","",0,0,0,377.85,251.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MASFIN"
"19913","AVESUP","EQ","AVENUE SUPERMARTS LTD DMART",0.01,1,"","",0,10,"INE192R01011",4949.5,3340,5900,558.3,"","","",0,0,0,3975,3252.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DMART"
"19924","RECSR2","NI","8.12% Rural Elec. Corp. Mar 27",0.01,1,"","",0,1000,"INE020B07GH7",0,0,1424.9,1032,"","","",0,0,0,1291.32,860.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","812REC27"
"19926","RECN27","NH","7.43% Rural Elec. Corp. Nov 35",0.01,1,"","",0,1000,"INE020B07JU4",0,0,1390,1084,"","","",0,0,0,1392.36,928.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","743REC35"
"19928","HUDN29","N8","7.64% HUDCO Limited Feb 31",0.01,1,"","",0,1000,"INE031A07AO5",0,0,1400,1015,"","","",0,0,0,1311.96,874.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","764HUDCO31"
"19930","HUDN33","N9","7.69% HUDCO Limited Mar 31",0.01,1,"","",0,1000,"INE031A07AT4",0,0,1400,1070.01,"","","",0,0,0,1326,884,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","769HUDCO31"
"19931","ORIMIN","EQ","ORISSA MINERALS DEVELOPMENT CO",0.01,1,"","",0,1,"INE725E01024",6420,4201,9721.05,521.35,"","","",0,0,0,5321.5,3547.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ORISSAMINE"
"19933","EDEGOL","EQ","EDELWEISS GOLD ETF",0.01,1,"","",0,10,"INF754K01SE6",184.95,83.1,184.95,53.1,"","","",0,0,0,196.3,130.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EGOLD"
"19937","KILDRU","EQ","KILITCH DRUGS (I) LTD",0.01,1,"","",0,10,"INE729D01010",500,304.51,500,16.64,"","","",0,0,0,388.95,259.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KILITCH"
"1994","LIBSHO","EQ","LIBERTY SHOES LTD",0.01,1,"","",0,10,"INE557B01019",474.95,217.1,569.6,19,"","","",0,0,0,297.25,198.17,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIBERTSHOE"
"19943","DEENIT","EQ","DEEPAK NITRITE LIMITED",0.01,1,"","",0,2,"INE288B01029",2399.95,1514,3169,1.1,"","","",0,0,0,1908.1,1272.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DEEPAKNTR"
"19945","INHN78","NE","INDIABULLS HOU.FIN.9NOV25",0.01,1,"","",0,1000,"INE148I07PW1",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925IHFL25Z"
"1995","SALEXT","ST","SALASAR EXTERIORS AND CONTOUR",0.01,1,"","",0,1,"INE00Y701026",19.6,4.1,45.87,0.75,"","","",0,0,0,4.3,3.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SECL"
"19951","INHN79","NF","9.65% INDIABULLS HOU. NOV 25",0.01,1,"","",0,1000,"INE148I07QN8",0,0,0,0,"","","",0,0,0,1242,828,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","965IHFL25A"
"19957","INHN80","NG","INDIABULLS HOU.FIN.II 9NOV25",0.01,1,"","",0,1000,"INE148I07QF4",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","888IHFL25"
"19959","INDLIM","BE","INDOSOLAR LIMITED",0.01,1,"","",0,10,"INE866K01023",725,165.07,725,0.25,"","","",0,0,0,443.9,401.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WAAREEINDO"
"19964","HUDND8","NB","8.51% HUDCO Limited Oct 28",0.01,1,"","",0,1000,"INE031A07915",0,0,1480,1036,"","","",0,0,0,1313.16,875.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","851HUDCO28"
"19968","HUDN11","ND","8.76% HUDCO Limited Oct 28",0.01,1,"","",0,1000,"INE031A07949",0,0,1498,1000,"","","",0,0,0,1330.8,887.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","876HUDCO28"
"1997","LICHF","EQ","LIC HOUSING FINANCE LIMITED",0.01,1,"","",0,2,"INE115A01026",646.5,483.7,826.75,4.7,"","","",0,0,0,558.35,456.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LICHSGFIN"
"19970","HUDN18","NE","9.01% HUDCO Limited Jan 34",0.01,1,"","",0,1000,"INE031A07AB2",0,0,1549,1179.5,"","","",0,0,0,1490.4,993.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","901HUDCO34"
"19972","PFCN23","N1","7.35% Power Fin. Corp. Oct 35",0.01,1,"","",0,1000,"INE134E07570",0,0,2010,1000.1,"","","",0,0,0,1428,952,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","735PFCL35"
"19974","PFCND8","N2","7.36% Power Fin. Corp. Jan 28",0.01,1,"","",0,1000,"INE134E07349",0,0,1247,1010.6,"","","",0,0,0,1269.6,846.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","736PFCL28"
"19983","DATIND","BE","ASHCO NIULAB INDUSTRIES LIMITE",0.01,1,"","",0,10,"INE714F01033",0,0,53.9,0.2,"","","",0,0,0,0.3,0.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHCONIUL"
"19993","INHN81","NH","INDIABULLS HOU.FIN.III 9NOV25",0.01,1,"","",0,1000,"INE148I07QG2",0,0,0,0,"","","",0,0,0,1170,780,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925IHFL25A"
"2","RANLAB","EQ","RANBAXY LABORATORIES LIMITED",0.01,1,"","",0,5,"INE015A01028",869.7,364.9,869.7,70.31,"","","",0,0,0,945.75,773.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RANBAXY"
"20001","PRISOF","BE","PRITHVI EXCHANGE INDIA LTD",0.01,1,"","",0,10,"INE621B01021",29.75,18.1,29.75,9.25,"","","",0,0,0,27,24.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRITHVISOF"
"20007","SOUISP","BE","SOUTHERN ISPAT AND ENERGY LTD",0.01,1,"","",0,1,"INE943B01029",0.5,0.1,1.4,0.1,"","","",0,0,0,0.2,0.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOUISPAT"
"20015","CHASUG","EQ","SRI CHAMUNDESHWARI SUGARS LTD",0.01,1,"","",0,10,"INE004H01019",0,0,94,15.85,"","","",0,0,0,18.3,16.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SRICHAMUND"
"20022","PFCTB2","N5","8.3% Power Fin. Corp. Feb 27",0.01,1,"","",0,1000,"INE134E07208",0,0,1439.99,1029.21,"","","",0,0,0,1266,844,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","830PFCL27"
"20028","PFCN16","N8","8.92% Power Fin. Corp. Nov 33",0.01,1,"","",0,1000,"INE134E07463",0,0,1547,1101,"","","",0,0,0,1487.96,991.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","892PFCL33"
"2003","SGBT47","GB","2.50% SOV. GOLD BOND 19 JAN 29",0.01,1,"","",0,5104,"IN0020200385",0,0,18571,4555,"","","",0,0,0,17549.22,14358.46,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBJAN29X"
"20030","IREN12","N7","7.74% Indian Renewable Jan 31",0.01,1,"","",0,1000,"INE202E07229",0,0,1319.99,1070,"","","",0,0,0,1309.8,873.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","774IREDA31"
"20034","NABN13","N2","7.64% NABARD Mar 31",0.01,1,"","",0,1000,"INE261F07032",0,0,1320,1001,"","","",0,0,0,1382.28,921.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","764NABAR31"
"20037","INHN82","NI","INDIABULLS HOU.FIN.IV 9NOV25",0.01,1,"","",0,1000,"INE148I07QJ6",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC25C"
"20039","INHN83","NJ","0% INDIABULLS HOU. NOV 25",0.01,1,"","",0,1000,"INE148I07QL2",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC25D"
"2004","AHLENG","EQ","AHLADA ENGINEERS LTD",0.01,1,"","",0,10,"INE00PV01013",90.83,45.85,248,36.3,"","","",0,0,0,59.25,39.51,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AHLADA"
"20045","INHN84","NK","9.4% INDIABULLS HOU. NOV 26",0.01,1,"","",0,1000,"INE148I07QH0",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","940IHFL26A"
"20046","MAHND6","N1","8.72% M&M Fin Serv Ltd. Jun 26",0.01,1,"","",0,1000,"INE774D08LU6",0,0,1370.8,850,"","","",0,0,0,1216.8,811.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","872MMFSL26"
"20048","MAHN12","N2","9% M&M Fin Serv Ltd. Jun 26",0.01,1,"","",0,1000,"INE774D08MA6",0,0,1229,845,"","","",0,0,0,1300.92,867.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","9MMFS-ML"
"2005","SRE106","YD","SREI INFRA SR2 8.5 LOA 20AP19",0.01,1,"","",0,1000,"INE872A07UM4",5.6,1.85,1065,828,"","","",0,0,0,1104.01,736.01,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREINFRA"
"20050","MAHN16","N3","0% M&M Fin Serv Ltd. Jun 26",0.01,1,"","",0,1000,"INE774D08MG3",325.35,237.35,2335.01,1085,"","","",0,0,0,2725.32,1816.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","M&MFIN"
"20052","IIFC10","N1","7.4% India Infra. Fin. Jan 33",0.01,1,"","",0,1000,"INE787H07156",0,0,1600,1015,"","","",0,0,0,1332,888,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","740IIFCL33"
"20058","IIFC28","N4","8.91% India Infra. Fin. Jan 34",0.01,1,"","",0,1000,"INE787H07370",0,0,1494,1200,"","","",0,0,0,1480.8,987.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","891IIFCL34"
"20061","INHN85","NL","9.9% INDIABULLS HOU. NOV 26",0.01,1,"","",0,1000,"INE148I07QI8",0,0,0,0,"","","",0,0,0,1240.8,827.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","990IHFL26A"
"20063","MICFIN","EQ","SASTASUNDAR VENTURES LIMITED",0.01,1,"","",0,10,"INE019J01013",363,205,580,17.05,"","","",0,0,0,349.2,232.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SASTASUNDR"
"20065","INHN86","NM","INDIABULLS HOU.FIN.II 9NOV26",0.01,1,"","",0,1000,"INE148I07QM0",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","902IHFL26A"
"20071","INTT","EQ","INTENSE TECHNOLOGIES",0.01,1,"","",0,2,"INE781A01025",149.9,79.5,182,10.15,"","","",0,0,0,126.29,103.33,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INTENTECH"
"20072","INFBEE","EQ","NIPPON INDIA ETF NIF INFRA BEE",0.01,1,"","",0,10,"INF732E01268",1018.3,783.98,1044.85,201,"","","",0,0,0,1132.39,754.93,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INFRABEES"
"20075","INHN87","NN","INDIABULLS HOU.FIN.III 9NOV26",0.01,1,"","",0,1000,"INE148I07QK4",0,0,0,0,"","","",0,0,0,1160.4,773.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","948IHFL26A"
"20082","INHN88","NO","0% INDIABULLS HOU. R NOV 26",0.01,1,"","",0,1000,"INE148I07QP3",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC26D"
"20086","CARPOI","EQ","CP CAPITAL LIMITED",0.01,1,"","",0,10,"INE521J01018",438,97.6,714.4,48.3,"","","",0,0,0,119.3,79.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CPCAP"
"20088","INHN89","NP","0% INDIABULLS HOU. NR NOV 26",0.01,1,"","",0,1000,"INE148I07QO6",0,0,0,0,"","","",0,0,0,1176,784,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC26E"
"20092","TASBIT","EQ","TASTY BITE EATABLES LTD",0.01,1,"","",0,10,"INE488B01017",11958,6563.5,21487,4211.55,"","","",0,0,0,8227.5,5485.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TASTYBITE"
"20094","INHN90","NQ","9.65% INDIABULLS HOU. NOV 28",0.01,1,"","",0,1000,"INE148I07QQ1",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","965IHFL28A"
"201","UNIDRI","EQ","UNITED DRILLING TOOLS LTD",0.01,1,"","",0,10,"INE961D01019",275.95,181.6,604.85,168.35,"","","",0,0,0,220.42,146.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIDT"
